index,subject_en,subject_cui,start_id,predicate_en,object_en,object_cui,end_id,source_count,research_count,AFFECTS,influence_relation,evidence_level
223,Bronchoscopy,C0006290,en_520,CAUSES,Coughing,C0010200,en_723,1,1,AFFECTS,Excitatory,3
224,Cachexia,C0006625,en_531,CAUSES,Anorexia,C0003123,en_336,1,1,AFFECTS,Excitatory,3
225,Cachexia,C0006625,en_531,CAUSES,Malaise,C0231218,en_3251,1,1,AFFECTS,Excitatory,3
226,Malignant Neoplasms,C0006826,en_545,CAUSES,Cessation of life,C0011065,en_762,1,1,AFFECTS,Excitatory,6
227,Malignant Neoplasms,C0006826,en_545,CAUSES,Disease,C0012634,en_826,2,1,AFFECTS,Excitatory,3
228,Malignant Neoplasms,C0006826,en_545,CAUSES,Advanced cancer,C0877373,en_5070,1,1,AFFECTS,Excitatory,3
229,Candida,C0006836,en_546,CAUSES,Fungemia,C0085082,en_2640,2,1,AFFECTS,Excitatory,3
230,Candida,C0006836,en_546,CAUSES,Secondary infection,C0442886,en_4061,1,1,AFFECTS,Excitatory,3
231,Cannabidiol,C0006863,en_548,CAUSES(SPEC),Symptoms,C1457887,en_5784,2,1,AFFECTS,Excitatory,3
232,Captopril,C0006938,en_553,CAUSES,Death (finding),C1306577,en_5521,2,1,AFFECTS,Excitatory,3
233,Carbohydrates,C0007004,en_554,CAUSES,Malignant Neoplasms,C0006826,en_545,2,2,AFFECTS,Excitatory,6
234,Carbon Dioxide,C0007012,en_556,CAUSES,Acidosis,C0001122,en_222,1,1,AFFECTS,Excitatory,3
235,Carbon Dioxide,C0007012,en_556,CAUSES,Symptoms,C1457887,en_5784,1,1,AFFECTS,Excitatory,6
236,Carbon Tetrachloride,C0007022,en_557,CAUSES,Injury,C0175677,en_2968,1,1,AFFECTS,Excitatory,3
237,Carcinogens,C0007090,en_558,CAUSES,Somatic mutation,C0544886,en_4268,1,1,AFFECTS,Excitatory,3
238,Carcinogens,C0007090,en_558,CAUSES,Mammary Neoplasms,C1458155,en_5786,1,1,AFFECTS,Excitatory,3
239,Cardiovascular Diseases,C0007222,en_569,CAUSES,Cessation of life,C0011065,en_762,5,5,AFFECTS,Excitatory,21
240,Cardiovascular Diseases,C0007222,en_569,CAUSES,Hospitalization,C0019993,en_1206,1,1,AFFECTS,Excitatory,6
241,Cardiovascular Diseases,C0007222,en_569,CAUSES,Thrombosis,C0040053,en_2233,1,1,AFFECTS,Excitatory,3
242,Cardiovascular Diseases,C0007222,en_569,CAUSES,Cardiac complication,C0161816,en_2898,1,1,AFFECTS,Excitatory,3
243,Cardiovascular Diseases,C0007222,en_569,CAUSES,Hospital admission,C0184666,en_3063,2,1,AFFECTS,Excitatory,6
244,Cardiovascular Diseases,C0007222,en_569,CAUSES,Hydranencephaly with Renal Aplasia-Dysplasia,C1856053,en_6053,1,1,AFFECTS,Excitatory,6
245,Cardiovascular Diseases,C0007222,en_569,CAUSES(SPEC),Cessation of life,C0011065,en_762,3,1,AFFECTS,Excitatory,3
246,Carrier Proteins,C0007292,en_573,CAUSES,uptake,C0243144,en_3467,3,1,AFFECTS,Excitatory,3
247,Celiac Disease,C0007570,en_582,CAUSES,Dietary restriction NOS,C0425422,en_4004,1,1,AFFECTS,Excitatory,7
248,Cell Death,C0007587,en_587,CAUSES,Up-Regulation (Physiology),C0041904,en_2313,1,1,AFFECTS,Excitatory,3
249,CNS disorder,C0007682,en_597,CAUSES,Acute respiratory failure,C0264490,en_3533,2,1,AFFECTS,Excitatory,3
250,CNS disorder,C0007682,en_597,CAUSES,Symptoms,C1457887,en_5784,1,1,AFFECTS,Excitatory,6
251,Cerebral Palsy,C0007789,en_605,CAUSES,Physical disability,C0520817,en_4192,1,1,AFFECTS,Excitatory,3
252,Cesarean section,C0007876,en_610,CAUSES,Premature Birth,C0151526,en_2860,1,1,AFFECTS,Excitatory,3
253,Chlamydia,C0008148,en_626,CAUSES,Infertility,C0021359,en_1305,1,1,AFFECTS,Excitatory,3
254,Chlamydia,C0008148,en_626,CAUSES,"Pregnancy, Ectopic",C0032987,en_1875,1,1,AFFECTS,Excitatory,3
255,Chlamydia,C0008148,en_626,CAUSES,Pelvic Inflammatory Disease,C0242172,en_3395,1,1,AFFECTS,Excitatory,3
256,Chloroquine,C0008269,en_631,CAUSES,Exocytosis,C0015283,en_943,1,1,AFFECTS,Excitatory,3
257,Chloroquine,C0008269,en_631,CAUSES,Disease Progression,C0242656,en_3429,2,1,AFFECTS,Excitatory,3
258,Chloroquine,C0008269,en_631,CAUSES,Toxic effect,C0600688,en_4513,1,1,AFFECTS,Excitatory,7
259,Cholelithiasis,C0008350,en_638,CAUSES,Inflammatory disorder,C1290884,en_5483,2,1,AFFECTS,Excitatory,3
260,Cholelithiasis,C0008350,en_638,CAUSES(SPEC),Pancreatitis,C0030305,en_1745,2,1,AFFECTS,Excitatory,3
261,Chronic Disease,C0008679,en_643,CAUSES,Complication,C0009566,en_697,1,1,AFFECTS,Excitatory,6
262,Chronic Disease,C0008679,en_643,CAUSES,Cessation of life,C0011065,en_762,1,1,AFFECTS,Excitatory,3
263,Chronic Disease,C0008679,en_643,CAUSES,Hospitalization,C0019993,en_1206,1,1,AFFECTS,Excitatory,3
264,Chronic Disease,C0008679,en_643,CAUSES,Health Care,C0086388,en_2715,1,1,AFFECTS,Excitatory,3
265,Cicatrix,C0008767,en_645,CAUSES,cardiac arrhythmia,C0003811,en_397,1,1,AFFECTS,Excitatory,3
266,Cisplatin,C0008838,en_648,CAUSES,Injury,C0175677,en_2968,3,1,AFFECTS,Excitatory,3
267,Cocaine,C0009170,en_665,CAUSES(SPEC),Toxic symptom,C0858786,en_4984,1,1,AFFECTS,Excitatory,3
268,Ulcerative Colitis,C0009324,en_676,CAUSES,Diarrhea,C0011991,en_810,1,1,AFFECTS,Excitatory,3
269,Ulcerative Colitis,C0009324,en_676,CAUSES,Stomach ache,C0221512,en_3228,1,1,AFFECTS,Excitatory,3
270,Collagen,C0009325,en_677,CAUSES,Fever,C0015967,en_985,2,1,AFFECTS,Excitatory,3
271,Collagen,C0009325,en_677,CAUSES,Pulmonary Fibrosis,C0034069,en_1932,2,1,AFFECTS,Excitatory,3
272,Collagen,C0009325,en_677,CAUSES,Immune response,C0301872,en_3696,1,1,AFFECTS,Excitatory,3
273,Communicable Diseases,C0009450,en_685,CAUSES,Appendicitis,C0003615,en_387,1,1,AFFECTS,Excitatory,3
274,Communicable Diseases,C0009450,en_685,CAUSES,Critical Illness,C0010340,en_733,1,1,AFFECTS,Excitatory,3
275,Communicable Diseases,C0009450,en_685,CAUSES,Cessation of life,C0011065,en_762,10,8,AFFECTS,Excitatory,24
276,Communicable Diseases,C0009450,en_685,CAUSES,Infection,C3714514,en_6235,2,1,AFFECTS,Excitatory,3
277,Communicable Diseases,C0009450,en_685,CAUSES,Respiratory Insufficiency,C0035229,en_2012,1,1,AFFECTS,Excitatory,3
278,Communicable Diseases,C0009450,en_685,CAUSES,Respiratory Tract Infections,C0035243,en_2017,2,1,AFFECTS,Excitatory,3
279,Communicable Diseases,C0009450,en_685,CAUSES,Septicemia,C0036690,en_2086,2,1,AFFECTS,Excitatory,3
280,Communicable Diseases,C0009450,en_685,CAUSES,Symptoms,C1457887,en_5784,1,1,AFFECTS,Excitatory,3
281,Comorbidity,C0009488,en_690,CAUSES,Complication,C0009566,en_697,1,1,AFFECTS,Excitatory,6
282,Complement System Proteins,C0009498,en_691,CAUSES,Syndrome,C0039082,en_2197,1,1,AFFECTS,Excitatory,3
283,Complication,C0009566,en_697,CAUSES,Cessation of life,C0011065,en_762,7,6,AFFECTS,Excitatory,24
284,Complication,C0009566,en_697,CAUSES,Disease,C0012634,en_826,3,3,AFFECTS,Excitatory,9
285,Complication,C0009566,en_697,CAUSES,Cerebrovascular accident,C0038454,en_2169,1,1,AFFECTS,Excitatory,3
286,Complication,C0009566,en_697,CAUSES,Weaning,C0043084,en_2386,1,1,AFFECTS,Excitatory,3
287,Complication,C0009566,en_697,CAUSES,Thrombus,C0087086,en_2743,1,1,AFFECTS,Excitatory,3
288,Complication,C0009566,en_697,CAUSES,CARDIAC EVENT,C0741923,en_4791,1,1,AFFECTS,Excitatory,6
289,Complication,C0009566,en_697,CAUSES,Acute coronary syndrome,C0948089,en_5159,1,1,AFFECTS,Excitatory,3
290,Complication,C0009566,en_697,CAUSES,COVID-19,C5203670,en_6417,1,1,AFFECTS,Excitatory,6
291,Conalbumin,C0009629,en_700,CAUSES,Cleans drug injection equipment finding,C0542277,en_4254,2,1,AFFECTS,Excitatory,3
292,Coronary Arteriosclerosis,C0010054,en_717,CAUSES,Cessation of life,C0011065,en_762,3,1,AFFECTS,Excitatory,6
293,Coronary Arteriosclerosis,C0010054,en_717,CAUSES,acute care,C0679878,en_4616,2,1,AFFECTS,Excitatory,3
294,Coronary heart disease,C0010068,en_718,CAUSES,Cessation of life,C0011065,en_762,2,1,AFFECTS,Excitatory,3
295,Coronary heart disease,C0010068,en_718,CAUSES,Heart failure,C0018801,en_1135,1,1,AFFECTS,Excitatory,3
296,Coughing,C0010200,en_723,CAUSES,Cessation of life,C0011065,en_762,4,2,AFFECTS,Excitatory,6
297,Coughing,C0010200,en_723,CAUSES,Virus Diseases,C0042769,en_2362,1,1,AFFECTS,Excitatory,3
298,Coxiella burnetii,C0010240,en_726,CAUSES,Acute Q fever,C0519066,en_4183,1,1,AFFECTS,Excitatory,3
299,Coxsackie Viruses,C0010247,en_727,CAUSES,Eye Infections,C0015403,en_953,1,1,AFFECTS,Excitatory,3
300,Creatinine,C0010294,en_730,CAUSES,"Kidney Failure, Acute",C0022660,en_1382,1,1,AFFECTS,Excitatory,6
301,Critical Illness,C0010340,en_733,CAUSES,Complication,C0009566,en_697,1,1,AFFECTS,Excitatory,6
302,Critical Illness,C0010340,en_733,CAUSES,Ischemia,C0022116,en_1363,1,1,AFFECTS,Excitatory,3
303,Critical Illness,C0010340,en_733,CAUSES,Syndrome,C0039082,en_2197,4,2,AFFECTS,Excitatory,6
304,Cryptococcus,C0010415,en_736,CAUSES,Fungemia,C0085082,en_2640,2,1,AFFECTS,Excitatory,3
305,Cyclosporine,C0010592,en_740,CAUSES,Cardiotoxicity,C0876994,en_5060,1,1,AFFECTS,Excitatory,3
306,"Cytopathogenic Effect, Viral",C0010827,en_753,CAUSES,Disease,C0012634,en_826,2,1,AFFECTS,Excitatory,3
307,Tissue damage,C0010957,en_756,CAUSES,Disease,C0012634,en_826,2,2,AFFECTS,Excitatory,6
308,Tissue damage,C0010957,en_756,CAUSES,"Respiratory Distress Syndrome, Adult",C0035222,en_2010,1,1,AFFECTS,Excitatory,3
309,Tissue damage,C0010957,en_756,CAUSES,"Signs and Symptoms, Respiratory",C0037090,en_2107,2,1,AFFECTS,Excitatory,3
310,Tissue damage,C0010957,en_756,CAUSES,Non-productive cough,C0850149,en_4940,2,1,AFFECTS,Excitatory,3
311,Tissue damage,C0010957,en_756,CAUSES,Symptoms,C1457887,en_5784,1,1,AFFECTS,Excitatory,3
312,Decubitus ulcer,C0011127,en_767,CAUSES,Respiratory Failure,C1145670,en_5292,2,1,AFFECTS,Excitatory,3
313,Deglutition Disorders,C0011168,en_772,CAUSES,Pneumonia,C0032285,en_1833,2,1,AFFECTS,Excitatory,3
314,Dehydration,C0011175,en_773,CAUSES,"Kidney Failure, Acute",C0022660,en_1382,1,1,AFFECTS,Excitatory,6
315,Dengue Fever,C0011311,en_778,CAUSES,Immune response,C0301872,en_3696,2,1,AFFECTS,Excitatory,3
316,Dengue Virus,C0011315,en_779,CAUSES,Virus Diseases,C0042769,en_2362,3,2,AFFECTS,Excitatory,6
317,Dexamethasone,C0011777,en_796,CAUSES,Diabetes,C0011847,en_797,1,1,AFFECTS,Excitatory,3
318,Diabetes,C0011847,en_797,CAUSES,Complication,C0009566,en_697,1,1,AFFECTS,Excitatory,3
319,Diabetes,C0011847,en_797,CAUSES,Cessation of life,C0011065,en_762,1,1,AFFECTS,Excitatory,3
320,Diabetes,C0011847,en_797,CAUSES,Disease,C0012634,en_826,1,1,AFFECTS,Excitatory,3
321,Diabetes,C0011847,en_797,CAUSES,Hospitalization,C0019993,en_1206,1,1,AFFECTS,Excitatory,3
322,Diabetes,C0011847,en_797,CAUSES,Kidney Diseases,C0022658,en_1381,1,1,AFFECTS,Excitatory,3
323,Diabetes,C0011847,en_797,CAUSES,Kidney Failure,C0035078,en_1994,1,1,AFFECTS,Excitatory,3
324,Diabetes,C0011847,en_797,CAUSES,Thrombophilia,C0398623,en_3949,1,1,AFFECTS,Excitatory,6
325,Diabetes,C0011847,en_797,CAUSES(SPEC),Cardiovascular Diseases,C0007222,en_569,1,1,AFFECTS,Excitatory,3
326,Diabetes,C0011847,en_797,CAUSES(SPEC),End stage renal failure,C1261469,en_5418,1,1,AFFECTS,Excitatory,3
327,Diabetes Mellitus,C0011849,en_798,CAUSES,Cessation of life,C0011065,en_762,1,1,AFFECTS,Excitatory,3
328,Diabetes Mellitus,C0011849,en_798,CAUSES,Insulin Resistance,C0021655,en_1325,2,1,AFFECTS,Excitatory,3
329,"Diabetes Mellitus, Insulin-Dependent",C0011854,en_799,CAUSES,Immune Tolerance,C0020963,en_1272,1,1,AFFECTS,Excitatory,3
330,"Diabetes Mellitus, Insulin-Dependent",C0011854,en_799,CAUSES,Diabetic cardiomyopathy,C0853897,en_4959,1,1,AFFECTS,Excitatory,3
331,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,en_800,CAUSES,Blind Vision,C0456909,en_4120,1,1,AFFECTS,Excitatory,3
332,Heroin,C0011892,en_805,CAUSES,overdose,C4018909,en_6291,1,1,AFFECTS,Excitatory,3
333,Heroin,C0011892,en_805,CAUSES,Addictive Behavior,C0085281,en_2658,1,1,AFFECTS,Excitatory,3
334,Diarrhea,C0011991,en_810,CAUSES,Cessation of life,C0011065,en_762,2,1,AFFECTS,Excitatory,3
335,Diarrhea,C0011991,en_810,CAUSES,Hospital admission,C0184666,en_3063,1,1,AFFECTS,Excitatory,6
336,Diet,C0012155,en_811,CAUSES,Insulin Resistance,C0021655,en_1325,1,1,AFFECTS,Excitatory,3
337,Diet,C0012155,en_811,CAUSES,Obesity,C0028754,en_1699,2,2,AFFECTS,Excitatory,6
338,Diet,C0012155,en_811,CAUSES,Injury,C0175677,en_2968,1,1,AFFECTS,Excitatory,3
339,Diet,C0012155,en_811,CAUSES,"Steatohepatitis, non-alcoholic",C0878674,en_5075,1,1,AFFECTS,Excitatory,3
340,Dinoprostone,C0012472,en_818,CAUSES,mental dysfunction,C0679224,en_4591,1,1,AFFECTS,Excitatory,3
341,Disasters,C0012618,en_825,CAUSES,Malnutrition,C0162429,en_2910,1,1,AFFECTS,Excitatory,3
342,Disasters,C0012618,en_825,CAUSES,Acute inflammatory disease,C1290885,en_5484,1,1,AFFECTS,Excitatory,3
343,"Discharge, Body Substance",C2926602,en_6145,CAUSES,Complication,C0009566,en_697,1,1,AFFECTS,Excitatory,3
344,Disease,C0012634,en_826,CAUSES,Acute Disease,C0001314,en_230,1,1,AFFECTS,Excitatory,3
345,Disease,C0012634,en_826,CAUSES,Cardiovascular Diseases,C0007222,en_569,1,1,AFFECTS,Excitatory,3
346,Disease,C0012634,en_826,CAUSES,Chronic Disease,C0008679,en_643,1,1,AFFECTS,Excitatory,3
347,Disease,C0012634,en_826,CAUSES,Complication,C0009566,en_697,4,3,AFFECTS,Excitatory,9
348,Disease,C0012634,en_826,CAUSES,Critical Illness,C0010340,en_733,8,4,AFFECTS,Excitatory,12
349,Disease,C0012634,en_826,CAUSES,Cessation of life,C0011065,en_762,19,15,AFFECTS,Excitatory,61
350,Disease,C0012634,en_826,CAUSES,Diagnosis,C0011900,en_806,2,2,AFFECTS,Excitatory,6
351,Disease,C0012634,en_826,CAUSES,Dyspnea,C0013404,en_866,2,1,AFFECTS,Excitatory,3
352,Disease,C0012634,en_826,CAUSES,Edema,C0013604,en_877,2,2,AFFECTS,Excitatory,6
353,Disease,C0012634,en_826,CAUSES,Fatigue,C0015672,en_966,1,1,AFFECTS,Excitatory,3
354,Disease,C0012634,en_826,CAUSES,Fibrosis,C0016059,en_994,1,1,AFFECTS,Excitatory,3
355,Disease,C0012634,en_826,CAUSES,Health Services,C0018747,en_1125,1,1,AFFECTS,Excitatory,3
356,Disease,C0012634,en_826,CAUSES,Hospitalization,C0019993,en_1206,3,3,AFFECTS,Excitatory,9
357,Disease,C0012634,en_826,CAUSES,Infection,C3714514,en_6235,6,4,AFFECTS,Excitatory,12
358,Disease,C0012634,en_826,CAUSES,Inflammation,C0021368,en_1307,4,4,AFFECTS,Excitatory,16
359,Disease,C0012634,en_826,CAUSES,Chronic inflammation,C0021376,en_1309,1,1,AFFECTS,Excitatory,3
360,Disease,C0012634,en_826,CAUSES,Leukocytosis,C0023518,en_1421,1,1,AFFECTS,Excitatory,3
361,Disease,C0012634,en_826,CAUSES,Multiple Organ Failure,C0026766,en_1597,1,1,AFFECTS,Excitatory,3
362,Disease,C0012634,en_826,CAUSES,Myocarditis,C0027059,en_1627,1,1,AFFECTS,Excitatory,6
363,Disease,C0012634,en_826,CAUSES,Pain,C0030193,en_1741,1,1,AFFECTS,Excitatory,3
364,Disease,C0012634,en_826,CAUSES,Parkinson Disease,C0030567,en_1753,1,1,AFFECTS,Excitatory,3
365,Disease,C0012634,en_826,CAUSES,Pneumonia,C0032285,en_1833,13,8,AFFECTS,Excitatory,24
366,Disease,C0012634,en_826,CAUSES,"Pneumonia, Viral",C0032310,en_1837,1,1,AFFECTS,Excitatory,3
367,Disease,C0012634,en_826,CAUSES,Respiration Disorders,C0035204,en_2005,1,1,AFFECTS,Excitatory,3
368,Disease,C0012634,en_826,CAUSES,"Respiratory Distress Syndrome, Adult",C0035222,en_2010,11,6,AFFECTS,Excitatory,18
369,Disease,C0012634,en_826,CAUSES,Respiratory Tract Infections,C0035243,en_2017,4,1,AFFECTS,Excitatory,3
370,Disease,C0012634,en_826,CAUSES,Shock,C0036974,en_2097,1,1,AFFECTS,Excitatory,3
371,Disease,C0012634,en_826,CAUSES,"Signs and Symptoms, Respiratory",C0037090,en_2107,1,1,AFFECTS,Excitatory,3
372,Disease,C0012634,en_826,CAUSES,Sleep,C0037313,en_2119,2,1,AFFECTS,Excitatory,3
373,Disease,C0012634,en_826,CAUSES,Syndrome,C0039082,en_2197,4,3,AFFECTS,Excitatory,9
374,Disease,C0012634,en_826,CAUSES,Virus Diseases,C0042769,en_2362,5,3,AFFECTS,Excitatory,9
375,Disease,C0012634,en_826,CAUSES,Lower respiratory tract infection,C0149725,en_2806,1,1,AFFECTS,Excitatory,3
376,Disease,C0012634,en_826,CAUSES,Hospital admission,C0184666,en_3063,2,1,AFFECTS,Excitatory,3
377,Disease,C0012634,en_826,CAUSES,Fatal Outcome,C0206277,en_3157,1,1,AFFECTS,Excitatory,6
378,Disease,C0012634,en_826,CAUSES,Coronavirus Infections,C0206750,en_3176,1,1,AFFECTS,Excitatory,8
379,Disease,C0012634,en_826,CAUSES,Disability NOS,C0231170,en_3247,1,1,AFFECTS,Excitatory,3
380,Disease,C0012634,en_826,CAUSES,Lung infiltration,C0235896,en_3332,1,1,AFFECTS,Excitatory,3
381,Disease,C0012634,en_826,CAUSES,Disease Progression,C0242656,en_3429,1,1,AFFECTS,Excitatory,3
382,Disease,C0012634,en_826,CAUSES,Acute respiratory failure,C0264490,en_3533,2,2,AFFECTS,Excitatory,14
383,Disease,C0012634,en_826,CAUSES,Immune response,C0301872,en_3696,2,2,AFFECTS,Excitatory,6
384,Disease,C0012634,en_826,CAUSES,Hypercapnic respiratory failure,C0398353,en_3947,1,1,AFFECTS,Excitatory,3
385,Disease,C0012634,en_826,CAUSES,Thrombophilia,C0398623,en_3949,1,1,AFFECTS,Excitatory,3
386,Disease,C0012634,en_826,CAUSES,Primary immune deficiency disorder,C0398686,en_3951,1,1,AFFECTS,Excitatory,3
387,Disease,C0012634,en_826,CAUSES,Respiratory distress,C0476273,en_4149,3,2,AFFECTS,Excitatory,9
388,Disease,C0012634,en_826,CAUSES,Acute abdominal pain,C0740577,en_4779,1,1,AFFECTS,Excitatory,3
389,Disease,C0012634,en_826,CAUSES,Infection Problem,C0740689,en_4780,1,1,AFFECTS,Excitatory,3
390,Disease,C0012634,en_826,CAUSES,Cytokine storm,C0919747,en_5119,3,2,AFFECTS,Excitatory,9
391,Disease,C0012634,en_826,CAUSES,Bilateral pneumonia,C1142578,en_5287,1,1,AFFECTS,Excitatory,7
392,Disease,C0012634,en_826,CAUSES,Respiratory Failure,C1145670,en_5292,13,10,AFFECTS,Excitatory,34
393,Disease,C0012634,en_826,CAUSES,Inflammatory Response,C1155266,en_5321,2,2,AFFECTS,Excitatory,6
394,Disease,C0012634,en_826,CAUSES,Severe Acute Respiratory Syndrome,C1175175,en_5383,5,3,AFFECTS,Excitatory,9
395,Disease,C0012634,en_826,CAUSES,End stage renal failure,C1261469,en_5418,1,1,AFFECTS,Excitatory,3
396,Disease,C0012634,en_826,CAUSES,Introduction procedure,C1293116,en_5496,1,1,AFFECTS,Excitatory,3
397,Disease,C0012634,en_826,CAUSES,Immune System Suppression,C1373218,en_5686,1,1,AFFECTS,Excitatory,6
398,Disease,C0012634,en_826,CAUSES,Symptoms,C1457887,en_5784,5,3,AFFECTS,Excitatory,9
399,Disease,C0012634,en_826,CAUSES,"Discharge, body substance",C2926602,en_6145,1,1,AFFECTS,Excitatory,6
400,Disease,C0012634,en_826,CAUSES,Severe infection,C5139167,en_6407,1,1,AFFECTS,Excitatory,7
401,Disease,C0012634,en_826,CAUSES,COVID-19,C5203670,en_6417,2,2,AFFECTS,Excitatory,14
402,Disease Outbreaks,C0012652,en_827,CAUSES,Disease,C0012634,en_826,9,7,AFFECTS,Excitatory,21
403,Disease Outbreaks,C0012652,en_827,CAUSES,Infection,C3714514,en_6235,2,2,AFFECTS,Excitatory,6
404,Disease Outbreaks,C0012652,en_827,CAUSES,Pneumonia,C0032285,en_1833,2,1,AFFECTS,Excitatory,3
405,Disease Outbreaks,C0012652,en_827,CAUSES,Respiration Disorders,C0035204,en_2005,1,1,AFFECTS,Excitatory,3
406,Disease Outbreaks,C0012652,en_827,CAUSES,Acute respiratory failure,C0264490,en_3533,2,1,AFFECTS,Excitatory,3
407,Disease Outbreaks,C0012652,en_827,CAUSES,COVID-19,C5203670,en_6417,1,1,AFFECTS,Excitatory,7
408,Disseminated Intravascular Coagulation,C0012739,en_829,CAUSES,Blood Coagulation Disorders,C0005779,en_485,1,1,AFFECTS,Excitatory,7
409,Disseminated Intravascular Coagulation,C0012739,en_829,CAUSES,Multiple Organ Failure,C0026766,en_1597,1,1,AFFECTS,Excitatory,3
410,Disseminated Intravascular Coagulation,C0012739,en_829,CAUSES,Thrombosis,C0040053,en_2233,1,1,AFFECTS,Excitatory,3
411,DNA,C0012854,en_834,CAUSES,Malignant Neoplasms,C0006826,en_545,2,2,AFFECTS,Excitatory,6
412,DNA,C0012854,en_834,CAUSES,Thickened,C0205400,en_3130,1,1,AFFECTS,Excitatory,3
413,DNA,C0012854,en_834,CAUSES,Severe Acute Respiratory Syndrome,C1175175,en_5383,2,1,AFFECTS,Excitatory,3
414,"DNA, Mitochondrial",C0012929,en_837,CAUSES,Hereditary Diseases,C0019247,en_1180,1,1,AFFECTS,Excitatory,3
415,Docosahexaenoic Acids,C0012968,en_838,CAUSES,Disease,C0012634,en_826,2,1,AFFECTS,Excitatory,3
416,Dopamine,C0013030,en_842,CAUSES,Depressive disorder,C0011581,en_788,2,1,AFFECTS,Excitatory,3
417,Pharmacotherapy,C0013216,en_855,CAUSES,Peripheral Neuropathy,C0031117,en_1776,1,1,AFFECTS,Excitatory,3
418,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Malignant Neoplasms,C0006826,en_545,1,1,AFFECTS,Excitatory,3
419,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Cell Death,C0007587,en_587,1,1,AFFECTS,Excitatory,3
420,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Complication,C0009566,en_697,2,2,AFFECTS,Excitatory,6
421,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Disease,C0012634,en_826,2,2,AFFECTS,Excitatory,6
422,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Drug abuse,C0013146,en_851,1,1,AFFECTS,Excitatory,3
423,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Fever,C0015967,en_985,1,1,AFFECTS,Excitatory,3
424,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Inflammation,C0021368,en_1307,2,1,AFFECTS,Excitatory,3
425,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Phlebitis,C0031542,en_1792,1,1,AFFECTS,Excitatory,3
426,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Respiration Disorders,C0035204,en_2005,1,1,AFFECTS,Excitatory,3
427,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Seizures,C0036572,en_2076,1,1,AFFECTS,Excitatory,3
428,Pharmaceutical Preparations,C0013227,en_856,CAUSES,"Stress Disorders, Post-Traumatic",C0038436,en_2166,2,2,AFFECTS,Excitatory,6
429,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Injury,C0175677,en_2968,2,1,AFFECTS,Excitatory,3
430,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Acute Lung Injury,C0242488,en_3416,3,2,AFFECTS,Excitatory,6
431,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Congenital webbing,C0332875,en_3755,1,1,AFFECTS,Excitatory,3
432,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Chronic liver disease NOS,C0341439,en_3823,1,1,AFFECTS,Excitatory,3
433,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Maximum,C0806909,en_4887,1,1,AFFECTS,Excitatory,3
434,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Toxic symptom,C0858786,en_4984,1,1,AFFECTS,Excitatory,3
435,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Cardiotoxicity,C0876994,en_5060,1,1,AFFECTS,Excitatory,3
436,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Adverse event,C0877248,en_5069,3,2,AFFECTS,Excitatory,6
437,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Inflammatory disorder,C1290884,en_5483,1,1,AFFECTS,Excitatory,3
438,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Death (finding),C1306577,en_5521,2,1,AFFECTS,Excitatory,3
439,Pharmaceutical Preparations,C0013227,en_856,CAUSES,hearing impairment,C1384666,en_5689,2,2,AFFECTS,Excitatory,6
440,Pharmaceutical Preparations,C0013227,en_856,CAUSES,imbalance,C1397014,en_5692,1,1,AFFECTS,Excitatory,3
441,Pharmaceutical Preparations,C0013227,en_856,CAUSES,Antiinflammatory Effect,C1516019,en_5851,1,1,AFFECTS,Excitatory,3
442,Dust,C0013330,en_861,CAUSES,Inflammation,C0021368,en_1307,1,1,AFFECTS,Excitatory,3
443,Dyspnea,C0013404,en_866,CAUSES,Cessation of life,C0011065,en_762,2,1,AFFECTS,Excitatory,3
444,Dyspnea,C0013404,en_866,CAUSES,Hospitalization,C0019993,en_1206,1,1,AFFECTS,Excitatory,3
445,Dyspnea,C0013404,en_866,CAUSES,"Respiratory Distress Syndrome, Adult",C0035222,en_2010,1,1,AFFECTS,Excitatory,6
446,Dyspnea,C0013404,en_866,CAUSES,Hospital admission,C0184666,en_3063,2,1,AFFECTS,Excitatory,3
